Mesh 'TEST_WAVE_1', Face 23 중심점 위치: <Vector (180.0000, 261.1013, 42.1392)>, 법선 벡터: <Vector (0.0000, -0.1992, 0.9800)>
Mesh 'TEST_WAVE_1', Face 24 중심점 위치: <Vector (180.0000, 262.6489, 42.4474)>, 법선 벡터: <Vector (-0.0000, -0.1914, 0.9815)>
Mesh 'TEST_WAVE_1', Face 25 중심점 위치: <Vector (180.0000, 264.1976, 42.7495)>, 법선 벡터: <Vector (0.0000, -0.1914, 0.9815)>
Mesh 'TEST_WAVE_1', Face 26 중심점 위치: <Vector (180.0000, 265.7475, 43.0454)>, 법선 벡터: <Vector (-0.0000, -0.1837, 0.9830)>
Mesh 'TEST_WAVE_1', Face 27 중심점 위치: <Vector (180.0000, 267.2986, 43.3353)>, 법선 벡터: <Vector (-0.0000, -0.1837, 0.9830)>
Mesh 'TEST_WAVE_1', Face 28 중심점 위치: <Vector (180.0000, 268.8509, 43.6190)>, 법선 벡터: <Vector (-0.0000, -0.1759, 0.9844)>
Mesh 'TEST_WAVE_1', Face 29 중심점 위치: <Vector (180.0000, 270.4041, 43.8966)>, 법선 벡터: <Vector (-0.0000, -0.1759, 0.9844)>
Mesh 'TEST_WAVE_1', Face 30 중심점 위치: <Vector (180.0000, 271.9585, 44.1681)>, 법선 벡터: <Vector (-0.0000, -0.1682, 0.9858)>
Mesh 'TEST_WAVE_1', Face 0 중심점 위치: <Vector (180.0000, 273.5140, 44.4334)>, 법선 벡터: <Vector (-0.0000, -0.1682, 0.9858)>
Mesh 'TEST_WAVE_1', Face 31 중심점 위치: <Vector (180.0000, 275.0704, 44.6927)>, 법선 벡터: <Vector (-0.0000, -0.1604, 0.9871)>
Mesh 'TEST_WAVE_1', Face 32 중심점 위치: <Vector (180.0000, 276.6280, 44.9457)>, 법선 벡터: <Vector (-0.0000, -0.1604, 0.9871)>
Mesh 'TEST_WAVE_1', Face 33 중심점 위치: <Vector (180.0000, 278.1864, 45.1926)>, 법선 벡터: <Vector (-0.0000, -0.1526, 0.9883)>
Mesh 'TEST_WAVE_1', Face 34 중심점 위치: <Vector (180.0000, 279.7459, 45.4334)>, 법선 벡터: <Vector (0.0000, -0.1526, 0.9883)>
Mesh 'TEST_WAVE_1', Face 35 중심점 위치: <Vector (180.0000, 281.3063, 45.6680)>, 법선 벡터: <Vector (0.0000, -0.1448, 0.9895)>
Mesh 'TEST_WAVE_1', Face 36 중심점 위치: <Vector (180.0000, 282.8676, 45.8965)>, 법선 벡터: <Vector (0.0000, -0.1448, 0.9895)>
Mesh 'TEST_WAVE_1', Face 37 중심점 위치: <Vector (180.0000, 284.4298, 46.1188)>, 법선 벡터: <Vector (-0.0000, -0.1370, 0.9906)>
Mesh 'TEST_WAVE_1', Face 38 중심점 위치: <Vector (180.0000, 285.9929, 46.3349)>, 법선 벡터: <Vector (0.0000, -0.1370, 0.9906)>
Mesh 'TEST_WAVE_1', Face 39 중심점 위치: <Vector (180.0000, 287.5568, 46.5449)>, 법선 벡터: <Vector (-0.0000, -0.1292, 0.9916)>
Mesh 'TEST_WAVE_1', Face 8 중심점 위치: <Vector (180.0000, 289.1215, 46.7487)>, 법선 벡터: <Vector (-0.0000, -0.1292, 0.9916)>
Mesh 'TEST_WAVE_1', Face 40 중심점 위치: <Vector (180.0000, 290.6869, 46.9463)>, 법선 벡터: <Vector (0.0000, -0.1213, 0.9926)>
Mesh 'TEST_WAVE_1', Face 41 중심점 위치: <Vector (180.0000, 292.2532, 47.1377)>, 법선 벡터: <Vector (0.0000, -0.1213, 0.9926)>
Mesh 'TEST_WAVE_1', Face 42 중심점 위치: <Vector (180.0000, 293.8202, 47.3230)>, 법선 벡터: <Vector (0.0000, -0.1135, 0.9935)>
Mesh 'TEST_WAVE_1', Face 43 중심점 위치: <Vector (180.0000, 295.3879, 47.5021)>, 법선 벡터: <Vector (0.0000, -0.1135, 0.9935)>
Mesh 'TEST_WAVE_1', Face 44 중심점 위치: <Vector (180.0000, 296.9564, 47.6750)>, 법선 벡터: <Vector (-0.0000, -0.1056, 0.9944)>
Mesh 'TEST_WAVE_1', Face 45 중심점 위치: <Vector (180.0000, 298.5255, 47.8417)>, 법선 벡터: <Vector (-0.0000, -0.1056, 0.9944)>
Mesh 'TEST_WAVE_1', Face 46 중심점 위치: <Vector (180.0000, 300.0952, 48.0022)>, 법선 벡터: <Vector (0.0000, -0.0978, 0.9952)>
Mesh 'TEST_WAVE_1', Face 47 중심점 위치: <Vector (180.0000, 301.6655, 48.1565)>, 법선 벡터: <Vector (0.0000, -0.0978, 0.9952)>
Mesh 'TEST_WAVE_1', Face 48 중심점 위치: <Vector (180.0000, 303.2365, 48.3046)>, 법선 벡터: <Vector (0.0000, -0.0899, 0.9959)>
Mesh 'TEST_WAVE_1', Face 49 중심점 위치: <Vector (180.0000, 304.8080, 48.4466)>, 법선 벡터: <Vector (0.0000, -0.0899, 0.9959)>
Mesh 'TEST_WAVE_1', Face 50 중심점 위치: <Vector (180.0000, 306.3801, 48.5823)>, 법선 벡터: <Vector (0.0000, -0.0821, 0.9966)>
Mesh 'TEST_WAVE_1', Face 51 중심점 위치: <Vector (180.0000, 307.9527, 48.7118)>, 법선 벡터: <Vector (0.0000, -0.0821, 0.9966)>
Mesh 'TEST_WAVE_1', Face 52 중심점 위치: <Vector (180.0000, 309.5258, 48.8351)>, 법선 벡터: <Vector (0.0000, -0.0742, 0.9972)>
Mesh 'TEST_WAVE_1', Face 53 중심점 위치: <Vector (180.0000, 311.0994, 48.9522)>, 법선 벡터: <Vector (0.0000, -0.0742, 0.9972)>
Mesh 'TEST_WAVE_1', Face 54 중심점 위치: <Vector (180.0000, 312.6734, 49.0631)>, 법선 벡터: <Vector (0.0000, -0.0663, 0.9978)>
Mesh 'TEST_WAVE_1', Face 55 중심점 위치: <Vector (180.0000, 314.2479, 49.1678)>, 법선 벡터: <Vector (-0.0000, -0.0664, 0.9978)>
Mesh 'TEST_WAVE_1', Face 56 중심점 위치: <Vector (180.0000, 315.8227, 49.2663)>, 법선 벡터: <Vector (0.0000, -0.0585, 0.9983)>
Mesh 'TEST_WAVE_1', Face 57 중심점 위치: <Vector (180.0000, 317.3979, 49.3586)>, 법선 벡터: <Vector (0.0000, -0.0585, 0.9983)>
Mesh 'TEST_WAVE_1', Face 58 중심점 위치: <Vector (180.0000, 318.9735, 49.4446)>, 법선 벡터: <Vector (0.0000, -0.0506, 0.9987)>
Mesh 'TEST_WAVE_1', Face 59 중심점 위치: <Vector (180.0000, 320.5494, 49.5245)>, 법선 벡터: <Vector (0.0000, -0.0506, 0.9987)>
Mesh 'TEST_WAVE_1', Face 60 중심점 위치: <Vector (180.0000, 322.1256, 49.5981)>, 법선 벡터: <Vector (0.0000, -0.0427, 0.9991)>
Mesh 'TEST_WAVE_1', Face 61 중심점 위치: <Vector (180.0000, 323.7021, 49.6655)>, 법선 벡터: <Vector (0.0000, -0.0427, 0.9991)>
Mesh 'TEST_WAVE_1', Face 62 중심점 위치: <Vector (180.0000, 325.2788, 49.7267)>, 법선 벡터: <Vector (0.0000, -0.0348, 0.9994)>
Mesh 'TEST_WAVE_1', Face 63 중심점 위치: <Vector (180.0000, 326.8558, 49.7816)>, 법선 벡터: <Vector (0.0000, -0.0348, 0.9994)>
Mesh 'TEST_WAVE_1', Face 64 중심점 위치: <Vector (180.0000, 328.4330, 49.8304)>, 법선 벡터: <Vector (0.0000, -0.0269, 0.9996)>
Mesh 'TEST_WAVE_1', Face 65 중심점 위치: <Vector (180.0000, 330.0103, 49.8729)>, 법선 벡터: <Vector (0.0000, -0.0269, 0.9996)>
Mesh 'TEST_WAVE_1', Face 66 중심점 위치: <Vector (180.0000, 331.5878, 49.9092)>, 법선 벡터: <Vector (-0.0000, -0.0191, 0.9998)>
Mesh 'TEST_WAVE_1', Face 67 중심점 위치: <Vector (180.0000, 333.1655, 49.9393)>, 법선 벡터: <Vector (-0.0000, -0.0191, 0.9998)>
Mesh 'TEST_WAVE_1', Face 68 중심점 위치: <Vector (180.0000, 334.7433, 49.9631)>, 법선 벡터: <Vector (0.0000, -0.0112, 0.9999)>
Mesh 'TEST_WAVE_1', Face 69 중심점 위치: <Vector (180.0000, 336.3211, 49.9807)>, 법선 벡터: <Vector (0.0000, -0.0112, 0.9999)>
Mesh 'TEST_WAVE_1', Face 70 중심점 위치: <Vector (180.0000, 337.8989, 49.9921)>, 법선 벡터: <Vector (-0.0000, -0.0033, 1.0000)>
Mesh 'TEST_WAVE_1', Face 71 중심점 위치: <Vector (180.0000, 339.4769, 49.9973)>, 법선 벡터: <Vector (0.0000, -0.0033, 1.0000)>
Mesh 'TEST_WAVE_1', Face 72 중심점 위치: <Vector (180.0000, 341.0547, 49.9963)>, 법선 벡터: <Vector (-0.0000, 0.0046, 1.0000)>
Mesh 'TEST_WAVE_1', Face 73 중심점 위치: <Vector (180.0000, 342.6327, 49.9890)>, 법선 벡터: <Vector (-0.0000, 0.0046, 1.0000)>
Mesh 'TEST_WAVE_1', Face 74 중심점 위치: <Vector (180.0000, 344.2105, 49.9755)>, 법선 벡터: <Vector (-0.0000, 0.0125, 0.9999)>
Mesh 'TEST_WAVE_1', Face 75 중심점 위치: <Vector (180.0000, 345.7883, 49.9558)>, 법선 벡터: <Vector (-0.0000, 0.0125, 0.9999)>
Mesh 'TEST_WAVE_1', Face 76 중심점 위치: <Vector (180.0000, 347.3660, 49.9298)>, 법선 벡터: <Vector (0.0000, 0.0204, 0.9998)>
Mesh 'TEST_WAVE_1', Face 77 중심점 위치: <Vector (180.0000, 348.9437, 49.8977)>, 법선 벡터: <Vector (0.0000, 0.0204, 0.9998)>
Mesh 'TEST_WAVE_1', Face 78 중심점 위치: <Vector (180.0000, 350.5212, 49.8593)>, 법선 벡터: <Vector (0.0000, 0.0283, 0.9996)>
Mesh 'TEST_WAVE_1', Face 79 중심점 위치: <Vector (180.0000, 352.0984, 49.8147)>, 법선 벡터: <Vector (0.0000, 0.0283, 0.9996)>
Mesh 'TEST_WAVE_1', Face 80 중심점 위치: <Vector (180.0000, 353.6755, 49.7638)>, 법선 벡터: <Vector (0.0000, 0.0362, 0.9993)>
Mesh 'TEST_WAVE_1', Face 81 중심점 위치: <Vector (180.0000, 355.2524, 49.7068)>, 법선 벡터: <Vector (0.0000, 0.0362, 0.9993)>
Mesh 'TEST_WAVE_1', Face 82 중심점 위치: <Vector (180.0000, 356.8290, 49.6435)>, 법선 벡터: <Vector (0.0000, 0.0440, 0.9990)>
Mesh 'TEST_WAVE_1', Face 83 중심점 위치: <Vector (180.0000, 358.4054, 49.5740)>, 법선 벡터: <Vector (0.0000, 0.0440, 0.9990)>
Mesh 'TEST_WAVE_1', Face 84 중심점 위치: <Vector (180.0000, 359.9815, 49.4983)>, 법선 벡터: <Vector (-0.0000, 0.0519, 0.9987)>
Mesh 'TEST_WAVE_1', Face 85 중심점 위치: <Vector (180.0000, 361.5573, 49.4163)>, 법선 벡터: <Vector (-0.0000, 0.0519, 0.9987)>
Mesh 'TEST_WAVE_1', Face 86 중심점 위치: <Vector (180.0000, 363.1328, 49.3282)>, 법선 벡터: <Vector (-0.0000, 0.0598, 0.9982)>
Mesh 'TEST_WAVE_1', Face 87 중심점 위치: <Vector (180.0000, 364.7079, 49.2338)>, 법선 벡터: <Vector (0.0000, 0.0598, 0.9982)>
Mesh 'TEST_WAVE_1', Face 88 중심점 위치: <Vector (180.0000, 366.2827, 49.1333)>, 법선 벡터: <Vector (0.0000, 0.0677, 0.9977)>
Mesh 'TEST_WAVE_1', Face 89 중심점 위치: <Vector (180.0000, 367.8569, 49.0265)>, 법선 벡터: <Vector (0.0000, 0.0677, 0.9977)>
Mesh 'TEST_WAVE_1', Face 90 중심점 위치: <Vector (180.0000, 369.4308, 48.9135)>, 법선 벡터: <Vector (-0.0000, 0.0755, 0.9971)>
Mesh 'TEST_WAVE_1', Face 91 중심점 위치: <Vector (180.0000, 371.0042, 48.7943)>, 법선 벡터: <Vector (0.0000, 0.0755, 0.9971)>
Mesh 'TEST_WAVE_1', Face 92 중심점 위치: <Vector (180.0000, 372.5771, 48.6689)>, 법선 벡터: <Vector (-0.0000, 0.0834, 0.9965)>
Mesh 'TEST_WAVE_1', Face 93 중심점 위치: <Vector (180.0000, 374.1495, 48.5372)>, 법선 벡터: <Vector (-0.0000, 0.0834, 0.9965)>
Mesh 'TEST_WAVE_1', Face 94 중심점 위치: <Vector (180.0000, 375.7214, 48.3994)>, 법선 벡터: <Vector (-0.0000, 0.0913, 0.9958)>
Mesh 'TEST_WAVE_1', Face 95 중심점 위치: <Vector (180.0000, 377.2928, 48.2554)>, 법선 벡터: <Vector (-0.0000, 0.0913, 0.9958)>
Mesh 'TEST_WAVE_1', Face 96 중심점 위치: <Vector (180.0000, 378.8636, 48.1052)>, 법선 벡터: <Vector (-0.0000, 0.0991, 0.9951)>
Mesh 'TEST_WAVE_1', Face 97 중심점 위치: <Vector (180.0000, 380.4337, 47.9488)>, 법선 벡터: <Vector (0.0000, 0.0991, 0.9951)>
Mesh 'TEST_WAVE_1', Face 98 중심점 위치: <Vector (180.0000, 382.0032, 47.7862)>, 법선 벡터: <Vector (-0.0000, 0.1070, 0.9943)>
Mesh 'TEST_WAVE_1', Face 99 중심점 위치: <Vector (180.0000, 383.5721, 47.6174)>, 법선 벡터: <Vector (-0.0000, 0.1070, 0.9943)>
Mesh 'TEST_WAVE_1', Face 100 중심점 위치: <Vector (180.0000, 385.1402, 47.4424)>, 법선 벡터: <Vector (-0.0000, 0.1148, 0.9934)>
Mesh 'TEST_WAVE_1', Face 101 중심점 위치: <Vector (180.0000, 386.7077, 47.2613)>, 법선 벡터: <Vector (0.0000, 0.1148, 0.9934)>
Mesh 'TEST_WAVE_1', Face 103 중심점 위치: <Vector (180.0000, 388.2745, 47.0739)>, 법선 벡터: <Vector (0.0000, 0.1226, 0.9925)>
Mesh 'TEST_WAVE_1', Face 104 중심점 위치: <Vector (180.0000, 389.8406, 46.8804)>, 법선 벡터: <Vector (0.0000, 0.1226, 0.9925)>
Mesh 'TEST_WAVE_1', Face 105 중심점 위치: <Vector (180.0000, 391.4058, 46.6807)>, 법선 벡터: <Vector (0.0000, 0.1305, 0.9915)>
Mesh 'TEST_WAVE_1', Face 106 중심점 위치: <Vector (180.0000, 392.9703, 46.4748)>, 법선 벡터: <Vector (0.0000, 0.1305, 0.9915)>
Mesh 'TEST_WAVE_1', Face 107 중심점 위치: <Vector (180.0000, 394.5338, 46.2628)>, 법선 벡터: <Vector (0.0000, 0.1383, 0.9904)>
Mesh 'TEST_WAVE_1', Face 1 중심점 위치: <Vector (180.0000, 396.0966, 46.0446)>, 법선 벡터: <Vector (0.0000, 0.1383, 0.9904)>
Mesh 'TEST_WAVE_1', Face 108 중심점 위치: <Vector (180.0000, 397.6585, 45.8202)>, 법선 벡터: <Vector (0.0000, 0.1461, 0.9893)>
Mesh 'TEST_WAVE_1', Face 109 중심점 위치: <Vector (180.0000, 399.2195, 45.5897)>, 법선 벡터: <Vector (0.0000, 0.1461, 0.9893)>
